lower_ci,upper_ci,method,n,iter
-0.48165139008714836,1.1547027104707206,robust,10,614
-1.396,0.704,trad,100,614
-2.6625987494166297,1.9709039115112943,robust,100,614
0.815,1.191,trad,1000,614
0.6720614174975719,1.3337581142863613,robust,1000,614
-0.612,2.542,trad,10,615
-0.3652670230707986,2.2957074598422214,robust,10,615
0.178,1.288,trad,100,615
0.042921523908014625,1.422848514130953,robust,100,615
1.005,1.39,trad,1000,615
0.8443481608436142,1.5502558473909476,robust,1000,615
-10.432,1.832,trad,10,616
-11.438875834597773,2.838868384837519,robust,10,616
0.691,2.754,trad,100,616
-0.29809748765949284,3.74230565529123,robust,100,616
0.789,1.298,trad,1000,616
0.5273639973936433,1.5596386270606362,robust,1000,616
-1.595,2.199,trad,10,617
-1.5154114538949628,2.1203623617634384,robust,10,617
-0.396,1.174,trad,100,617
-0.7708239078131058,1.54921555861213,robust,100,617
0.767,1.134,trad,1000,617
0.6187734173252679,1.281866463027547,robust,1000,617
-1.889,1.872,trad,10,618
-1.3921794837424195,1.3755767861223118,robust,10,618
0.367,1.939,trad,100,618
-0.8226026185508848,3.128403576986754,robust,100,618
0.472,0.877,trad,1000,618
0.33615848360083606,1.0126697429182119,robust,1000,618
-3.086,-0.4,trad,10,619
-3.155232725438534,-0.33095695876839226,robust,10,619
0.314,1.253,trad,100,619
0.17771223103489053,1.3892258965460802,robust,100,619
0.881,1.325,trad,1000,619
0.7114143512717678,1.4943807182064601,robust,1000,619
-2.79,0.315,trad,10,620
-2.3671152413816414,-0.10838498270240615,robust,10,620
0.528,1.937,trad,100,620
0.09906234009013226,2.365315835213874,robust,100,620
0.616,1.016,trad,1000,620
0.5020026065364693,1.1297884649439702,robust,1000,620
0.117,3.226,trad,10,621
0.8277548314345714,2.515436323277497,robust,10,621
0.392,1.479,trad,100,621
0.21410283807755115,1.6567194626744721,robust,100,621
1.025,1.429,trad,1000,621
0.9258263506139576,1.5284033554683925,robust,1000,621
-2.498,1.594,trad,10,622
-2.1905401980528367,1.2862012804236889,robust,10,622
1.142,2.716,trad,100,622
0.7796837908057872,3.077475242218278,robust,100,622
0.348,0.824,trad,1000,622
0.14794521284353618,1.0239778561812765,robust,1000,622
-0.688,2.951,trad,10,623
-0.661044338728022,2.9245563595406137,robust,10,623
0.799,2.121,trad,100,623
0.47331040333376173,2.4476346711077643,robust,100,623
0.75,1.136,trad,1000,623
0.6146846492229674,1.271265590889766,robust,1000,623
-1.829,3.503,trad,10,624
-0.9201569640131219,2.59400172197389,robust,10,624
0.781,1.827,trad,100,624
0.5856544184211452,2.021617907397981,robust,100,624
0.86,1.231,trad,1000,624
0.7032736774652317,1.38794943438372,robust,1000,624
0.476,4.577,trad,10,625
0.34655377138965937,4.7061068160141755,robust,10,625
-0.292,1.02,trad,100,625
-0.6019424557859181,1.3307351712605482,robust,100,625
0.727,1.091,trad,1000,625
0.5882332861854886,1.2300294082294927,robust,1000,625
-1.073,5.91,trad,10,626
-0.5418951398393994,5.379271327632718,robust,10,626
-0.045,0.969,trad,100,626
-0.314036841565826,1.2380462151153697,robust,100,626
0.778,1.226,trad,1000,626
0.6151424020388719,1.3891450365881561,robust,1000,626
-4.653,6.248,trad,10,627
-3.3358582014392177,4.930112751570178,robust,10,627
0.342,1.738,trad,100,627
0.05465118898883137,2.0251858282423045,robust,100,627
0.894,1.287,trad,1000,627
0.7404274828394448,1.4407899141164027,robust,1000,627
1.139,4.438,trad,10,628
1.563941197081143,4.013880197059636,robust,10,628
0.211,1.427,trad,100,628
-0.10194936086684514,1.7404022799000347,robust,100,628
0.832,1.22,trad,1000,628
0.7140635251938037,1.3376935007730768,robust,1000,628
-2.951,1.935,trad,10,629
-2.222144099917444,1.206262606556295,robust,10,629
-0.179,1.406,trad,100,629
-0.5339974659201193,1.7613300662704927,robust,100,629
0.875,1.272,trad,1000,629
0.7372395026504754,1.4097934861455237,robust,1000,629
-0.705,4.82,trad,10,630
-0.18127104207969946,4.295934610324097,robust,10,630
0.304,1.448,trad,100,630
0.04669191893589808,1.7053962329624393,robust,100,630
0.603,1.027,trad,1000,630
0.41077241628577427,1.21891304703081,robust,1000,630
0.408,2.517,trad,10,631
0.4460631269651125,2.47880939724089,robust,10,631
0.587,1.932,trad,100,631
0.2150354874739755,2.304200442190049,robust,100,631
0.254,0.816,trad,1000,631
-0.24406746126463397,1.3140003521937111,robust,1000,631
-0.153,0.957,trad,10,632
0.036260427583452326,0.7677919735150036,robust,10,632
-0.392,0.839,trad,100,632
-0.9472278950369111,1.3939990518460865,robust,100,632
0.527,0.936,trad,1000,632
0.3641413532376845,1.0991115689921305,robust,1000,632
-0.4,2.492,trad,10,633
0.31276311379513455,1.7790380456958452,robust,10,633
-0.055,1.123,trad,100,633
-0.42528156364355996,1.493253881522647,robust,100,633
0.874,1.271,trad,1000,633
0.7381336266059086,1.4072525082158,robust,1000,633
-3.981,1.4,trad,10,634
-3.52574542964694,0.9453868938349761,robust,10,634
0.687,1.7,trad,100,634
0.4477625789025692,1.9387888166690106,robust,100,634
0.646,1.106,trad,1000,634
0.3952364102469338,1.356845484133867,robust,1000,634
-1.421,2.33,trad,10,635
-1.2833954066701976,2.1922940431155387,robust,10,635
-0.081,1.147,trad,100,635
-0.4450156401165257,1.5110179311234528,robust,100,635
0.61,1.095,trad,1000,635
0.3991182312094327,1.305710245347396,robust,1000,635
0.326,2.823,trad,10,636
0.7780123639420097,2.371259160857183,robust,10,636
0.878,2.596,trad,100,636
0.1576689470875876,3.3167223144914,robust,100,636
0.898,1.312,trad,1000,636
0.7577628958353726,1.4526991723453295,robust,1000,636
-6.198,1.422,trad,10,637
-5.913231879063542,1.136505176049945,robust,10,637
1.057,2.575,trad,100,637
0.4158801147653546,3.215253378950783,robust,100,637
0.754,1.204,trad,1000,637
0.592219771355204,1.3660034151714922,robust,1000,637
-0.623,3.776,trad,10,638
-1.0164691303925888,4.1688708814045095,robust,10,638
0.857,2.042,trad,100,638
0.600100400177301,2.299328996491139,robust,100,638
0.463,0.836,trad,1000,638
0.34909098288317886,0.9501614473542795,robust,1000,638
-1.293,1.08,trad,10,639
-1.101895967019466,0.888692081424118,robust,10,639
0.032,1.038,trad,100,639
-0.43899158318414755,1.5090202462030329,robust,100,639
0.929,1.356,trad,1000,639
0.7518839071768273,1.533131249233847,robust,1000,639
-0.164,1.596,trad,10,640
-0.23436828819979194,1.6665371798844588,robust,10,640
-0.339,0.802,trad,100,640
-0.5165758300054726,0.9796843751322353,robust,100,640
0.845,1.278,trad,1000,640
0.5952974414582127,1.5272744120792825,robust,1000,640
1.122,4.44,trad,10,641
1.8237815747661164,3.7384634749909975,robust,10,641
1.627,2.473,trad,100,641
1.4693314410871228,2.631010630703316,robust,100,641
0.835,1.267,trad,1000,641
0.6505775023671141,1.450828400214314,robust,1000,641
0.3,3.441,trad,10,642
0.285891394743611,3.4552216270317464,robust,10,642
0.52,1.502,trad,100,642
0.2858225613322737,1.7366335727218027,robust,100,642
0.776,1.154,trad,1000,642
0.6104841800610099,1.320170024182433,robust,1000,642
-0.924,1.224,trad,10,643
-0.9590848636839078,1.2588879341527313,robust,10,643
0.433,1.36,trad,100,643
0.20211147136973417,1.5907005254892752,robust,100,643
0.912,1.373,trad,1000,643
0.7246699415264625,1.5603100175202576,robust,1000,643
-3.623,2.597,trad,10,644
-3.1362138526570282,2.1106229862350814,robust,10,644
0.605,1.994,trad,100,644
0.18484583740957916,2.413444506023866,robust,100,644
0.878,1.323,trad,1000,644
0.7021509941313513,1.4992189761815176,robust,1000,644
-0.692,2.658,trad,10,645
-0.4317853345299427,2.398580680015753,robust,10,645
-0.546,0.721,trad,100,645
-0.8823829097854741,1.0578274671651264,robust,100,645
0.908,1.399,trad,1000,645
0.6785076330207578,1.6282239274842798,robust,1000,645
-3.397,3.546,trad,10,646
-2.9557682769920555,3.104917621503765,robust,10,646
-0.046,1.393,trad,100,646
-0.6532527793963966,1.9996173795092038,robust,100,646
0.874,1.281,trad,1000,646
0.7449994198794878,1.4101565144505483,robust,1000,646
-3.594,1.492,trad,10,647
-3.9202894314424714,1.818365994108687,robust,10,647
-0.374,1.113,trad,100,647
-0.8679524019351064,1.6076942930740428,robust,100,647
0.9,1.338,trad,1000,647
0.7786822411385425,1.4590908363357817,robust,1000,647
-0.743,1.199,trad,10,648
-0.4028356590500463,0.8589449361083525,robust,10,648
0.531,1.705,trad,100,648
0.2978843829590122,1.9377266735865888,robust,100,648
1.026,1.495,trad,1000,648
0.8065192532746714,1.7146706410413792,robust,1000,648
-3.11,2.814,trad,10,649
-2.546057154971905,2.25092671115981,robust,10,649
0.593,1.722,trad,100,649
0.3705074748424465,1.9439960142477504,robust,100,649
0.691,1.134,trad,1000,649
0.4749251856482324,1.3502655691167276,robust,1000,649
-4.244,2.3,trad,10,650
-3.9011923284691417,1.956728735916564,robust,10,650
-1.063,0.752,trad,100,650
-1.7843674649476382,1.4737296655421233,robust,100,650
0.717,1.129,trad,1000,650
0.591916958671406,1.254001529364666,robust,1000,650
2.215,4.404,trad,10,651
2.4937341596910843,4.12592420388141,robust,10,651
0.41,1.797,trad,100,651
0.12910770761686796,2.0785891466291377,robust,100,651
0.477,0.906,trad,1000,651
0.29501138284310174,1.0880963573522056,robust,1000,651
0.38,1.883,trad,10,652
0.4584080963917747,1.8050369618565416,robust,10,652
0.691,1.501,trad,100,652
0.5144634780765386,1.677668935531055,robust,100,652
0.973,1.471,trad,1000,652
0.7409755679446635,1.7028622763256274,robust,1000,652
-1.28,3.39,trad,10,653
-0.6734094819037544,2.7835228427232943,robust,10,653
0.533,1.868,trad,100,653
0.14293366892632675,2.2582035074941578,robust,100,653
0.664,1.171,trad,1000,653
0.42603226102890324,1.4089193577484038,robust,1000,653
-0.521,3.06,trad,10,654
-0.5084536882344621,3.047303046137827,robust,10,654
0.899,2.514,trad,100,654
0.4564834910703546,2.956744269581787,robust,100,654
0.701,1.154,trad,1000,654
0.5329311970671856,1.322405745498901,robust,1000,654
-0.331,2.299,trad,10,655
-0.21321873559130022,2.181135904181867,robust,10,655
0.886,2.663,trad,100,655
-0.056715707551215244,3.6055213752993707,robust,100,655
0.898,1.342,trad,1000,655
0.7092212538264899,1.5308929807514677,robust,1000,655
-3.069,2.159,trad,10,656
-2.9877039743507208,2.0782995114600507,robust,10,656
1.136,2.058,trad,100,656
0.9291000381940095,2.2651605792812637,robust,100,656
0.554,0.99,trad,1000,656
0.3890127849205116,1.154732591489766,robust,1000,656
0.032,3.323,trad,10,657
0.3979638734351698,2.956767267513108,robust,10,657
0.809,2.197,trad,100,657
0.35918695900950093,2.64681649686316,robust,100,657
0.804,1.262,trad,1000,657
0.5273933555823087,1.5380492072447638,robust,1000,657
-0.996,5.779,trad,10,658
-0.6605010001599569,5.443787766257172,robust,10,658
-0.41,0.971,trad,100,658
-0.6433445494083468,1.20409521730559,robust,100,658
1.01,1.411,trad,1000,658
0.8833607373867974,1.5375734392647966,robust,1000,658
0.039,3.264,trad,10,659
0.46257525173377956,2.8404176600136957,robust,10,659
0.848,1.651,trad,100,659
0.5306784023167457,1.9691747584568051,robust,100,659
0.853,1.277,trad,1000,659
0.6647925602751221,1.465108046795459,robust,1000,659
-1.414,1.201,trad,10,660
-1.3059091103145357,1.0935711128745125,robust,10,660
-0.4,0.955,trad,100,660
-0.6839743953233987,1.23812131528988,robust,100,660
1.095,1.516,trad,1000,660
0.8981302029833189,1.712385757514469,robust,1000,660
-1.111,2.621,trad,10,661
-0.8520635271085438,2.3614046430611864,robust,10,661
0.219,1.696,trad,100,661
-0.16173446040262385,2.0770215250879014,robust,100,661
0.544,0.993,trad,1000,661
0.3399566422993576,1.1970750757943431,robust,1000,661
0.402,3.551,trad,10,662
1.0244934123422738,2.928974153073568,robust,10,662
1.09,2.149,trad,100,662
0.7945137354327072,2.444653598545008,robust,100,662
1.262,1.688,trad,1000,662
1.0054213507317349,1.944418148833539,robust,1000,662
-4.833,2.044,trad,10,663
-4.429931058575496,1.6406036104482924,robust,10,663
-1.327,1.425,trad,100,663
-2.9366982762149134,3.034081801035049,robust,100,663
0.641,1.033,trad,1000,663
0.4249787732498794,1.249260463646944,robust,1000,663
-2.075,2.328,trad,10,664
-1.534765366746257,1.7877535075484472,robust,10,664
0.879,2.202,trad,100,664
0.5383271037468693,2.542390822810556,robust,100,664
0.519,1.014,trad,1000,664
0.09751388140817807,1.4352967886691603,robust,1000,664
0.866,3.503,trad,10,665
1.6609751452334802,2.708367009743009,robust,10,665
0.208,1.042,trad,100,665
0.014864094604444711,1.2357533581077613,robust,100,665
1.073,1.48,trad,1000,665
0.9038018427582899,1.6486413496753625,robust,1000,665
-3.736,2.014,trad,10,666
-3.787180742922059,2.065131610211508,robust,10,666
1.174,2.384,trad,100,666
0.8758049370155776,2.682850267118181,robust,100,666
1.143,1.548,trad,1000,666
0.9747861175877085,1.7165762472610866,robust,1000,666
-0.229,1.699,trad,10,667
-0.010801834930378895,1.480915692588357,robust,10,667
0.728,1.745,trad,100,667
0.4945455746583399,1.9784698291428588,robust,100,667
0.703,1.12,trad,1000,667
0.6042462448727748,1.2187410392649243,robust,1000,667
-3.686,3.542,trad,10,668
-3.5367468012465046,3.392584860777987,robust,10,668
0.119,1.309,trad,100,668
-0.14155572944703387,1.5698452714379965,robust,100,668
0.938,1.365,trad,1000,668
0.7772119408078306,1.5256839559003295,robust,1000,668
2.208,4.073,trad,10,669
2.4745670857539155,3.8058273869873007,robust,10,669
0.851,2.197,trad,100,669
0.5608965158597975,2.4872259738685356,robust,100,669
0.77,1.182,trad,1000,669
0.5069015884750155,1.4454078623689495,robust,1000,669
-0.248,14.762,trad,10,670
-0.7449914002641522,15.258838933100947,robust,10,670
0.313,1.489,trad,100,670
0.0437807612122304,1.7581440156448487,robust,100,670
0.457,0.968,trad,1000,670
0.15649075181917194,1.2686333284118056,robust,1000,670
0.615,3.973,trad,10,671
0.8836940144491157,3.703518112914775,robust,10,671
-1.122,0.16,trad,100,671
-2.002103850532834,1.0393858149015847,robust,100,671
0.421,0.923,trad,1000,671
0.22803221990202582,1.1164220903042739,robust,1000,671
-1.787,2.503,trad,10,672
-1.789563328615061,2.505726722738682,robust,10,672
0.614,1.98,trad,100,672
-0.08120616081322174,2.6743811998465685,robust,100,672
0.609,0.988,trad,1000,672
0.48621736655664916,1.1110789592920536,robust,1000,672
0.569,5.989,trad,10,673
1.3722081456029973,5.186004491098615,robust,10,673
0.677,2.577,trad,100,673
0.27040390863376396,2.9837309506473897,robust,100,673
0.266,0.665,trad,1000,673
0.10438107654658202,0.8265692578917462,robust,1000,673
0.512,2.092,trad,10,674
0.7783443445874878,1.825020974249956,robust,10,674
0.43,1.918,trad,100,674
0.11727895237692554,2.2309921323529642,robust,100,674
0.781,1.28,trad,1000,674
0.5176964185167516,1.5430359425616074,robust,1000,674
-0.904,3.296,trad,10,675
-0.1675261262958827,2.5585851542463147,robust,10,675
0.599,1.739,trad,100,675
0.11653784875119855,2.221617669027972,robust,100,675
0.864,1.278,trad,1000,675
0.7233643012779927,1.418885848754323,robust,1000,675
0.775,3.316,trad,10,676
1.482598448689362,2.6085233402366375,robust,10,676
-0.573,0.783,trad,100,676
-0.9695934557067272,1.179425311514525,robust,100,676
0.568,0.997,trad,1000,676
0.4088205382607126,1.1558058487187772,robust,1000,676
-0.16,2.098,trad,10,677
0.1804504015860542,1.758152510061015,robust,10,677
0.004,1.379,trad,100,677
-0.2059661097160742,1.5889007880100552,robust,100,677
0.8,1.242,trad,1000,677
0.6340233357868668,1.4078564011957586,robust,1000,677
-0.998,2.509,trad,10,678
-0.03510676364325127,1.5461752764030727,robust,10,678
0.556,1.288,trad,100,678
0.43270088833906406,1.411116318970549,robust,100,678
0.986,1.38,trad,1000,678
0.8406437358266321,1.5249844377917636,robust,1000,678
0.598,2.786,trad,10,679
1.0415529398237109,2.342635636761554,robust,10,679
1.494,3.185,trad,100,679
1.0168025490570367,3.6616160632388057,robust,100,679
0.967,1.341,trad,1000,679
0.835816718242002,1.4722854170464414,robust,1000,679
-1.1,1.966,trad,10,680
-0.5473298896406938,1.4134046712529598,robust,10,680
-0.003,1.037,trad,100,680
-0.2012982210607801,1.2352202846967348,robust,100,680
0.995,1.4,trad,1000,680
0.843464935260891,1.5507898300128966,robust,1000,680
-1.977,1.445,trad,10,681
-1.8966152675019257,1.3648424112616113,robust,10,681
0.474,1.836,trad,100,681
0.04162763521482549,2.2678750211514807,robust,100,681
0.882,1.249,trad,1000,681
0.7838484769046021,1.3469466386499318,robust,1000,681
-0.955,3.779,trad,10,682
0.07209341980608208,2.752024201459715,robust,10,682
2.676,5.683,trad,100,682
1.1310802439172503,7.228128522047287,robust,100,682
1.1,1.487,trad,1000,682
0.995165410122097,1.592201337042917,robust,1000,682
0.909,2.512,trad,10,683
0.9407206286216575,2.4803756913347934,robust,10,683
0.793,1.917,trad,100,683
0.5229176785596208,2.1875219124008796,robust,100,683
0.7,1.027,trad,1000,683
0.593176895203262,1.1333294895752468,robust,1000,683
2.735,5.399,trad,10,684
2.6168215787663494,5.517563806455725,robust,10,684
-0.482,0.506,trad,100,684
-0.6950769950623379,0.7188793343302535,robust,100,684
0.551,0.945,trad,1000,684
0.3347122896414819,1.1606136205192592,robust,1000,684
-1.334,3.88,trad,10,685
-0.10398496233944199,2.649960441462799,robust,10,685
0.706,1.733,trad,100,685
0.5575738133762912,1.8816722076199959,robust,100,685
0.871,1.236,trad,1000,685
0.7597451653348353,1.3471309550434452,robust,1000,685
-0.92,1.593,trad,10,686
-0.7374010052734309,1.4109344978117893,robust,10,686
0.666,1.58,trad,100,686
0.5610374666246412,1.6846405565474771,robust,100,686
0.587,1.083,trad,1000,686
0.34125606957496907,1.3285408627298678,robust,1000,686
0.291,3.602,trad,10,687
0.8490449228417642,3.0435656351197062,robust,10,687
0.432,1.444,trad,100,687
0.2478785769556786,1.6286158436488514,robust,100,687
0.644,1.029,trad,1000,687
0.5117960907367074,1.1608884527330254,robust,1000,687
-0.387,2.113,trad,10,688
-0.3335090330770971,2.059365164887174,robust,10,688
0.036,2.677,trad,100,688
-2.081311875994352,4.794090570991413,robust,100,688
0.559,0.977,trad,1000,688
0.35844877015908444,1.1769596645938327,robust,1000,688
-2.505,1.72,trad,10,689
-1.8033121677618666,1.018814232062514,robust,10,689
0.55,1.825,trad,100,689
0.21110470995132113,2.1629929852047978,robust,100,689
0.812,1.191,trad,1000,689
0.682372815974964,1.3201347655135947,robust,1000,689
0.556,3.741,trad,10,690
0.7359800906034368,3.5609816804310106,robust,10,690
1.379,2.622,trad,100,690
1.0413838283557677,2.95910984253499,robust,100,690
0.744,1.143,trad,1000,690
0.6120562863022059,1.2748183368054473,robust,1000,690
-2.259,2.416,trad,10,691
-1.89927228279638,2.0558407918729005,robust,10,691
-0.021,1.148,trad,100,691
-0.1972500283474169,1.3249189999611328,robust,100,691
0.935,1.342,trad,1000,691
0.809109243321499,1.4673746431412302,robust,1000,691
-1.744,3.209,trad,10,692
-1.2317978144381825,2.6964507116137684,robust,10,692
